4.780698368099445816e-01
4.830802584792842636e-01
4.802331653499068431e-01
4.816554628795884918e-01
4.820188493823164833e-01
4.765775902380574025e-01
4.702125211589843201e-01
4.793540912291799350e-01
4.586277229459680971e-01
4.854953512404983629e-01
5.225926074709889013e-01
4.872107265380283270e-01
4.798890544832694616e-01
4.800525993969457783e-01
4.730394335661784466e-01
4.729514622990520500e-01
4.744299130667774533e-01
4.776759121255706453e-01
4.804800349600337750e-01
4.795000028664684888e-01
4.665891842181405513e-01
4.766018391183128866e-01
4.788683950893041774e-01
4.702489411093210281e-01
4.715540820897210494e-01
4.832014327042582491e-01
4.820386784384514400e-01
4.770240126884752185e-01
4.782203091901991443e-01
4.811387465708649724e-01
4.767124709480827227e-01
4.848501014849855850e-01
4.847504142999701782e-01
4.811884524090417337e-01
4.742313857994532311e-01
4.698323054124272646e-01
4.730295886879468115e-01
4.824991933464117255e-01
4.766484552600820934e-01
4.753089568343949467e-01
4.766636342534082971e-01
4.876799414885177875e-01
4.787228495143885931e-01
4.934548299320395959e-01
4.893647370465070701e-01
4.768722663323406441e-01
4.871867920644350480e-01
4.735043316493747212e-01
4.893092355617713052e-01
4.846930888442751995e-01
4.844756453521889550e-01
4.852954942712213171e-01
4.850182329937108849e-01
4.836566396112406130e-01
5.423137808575614338e-01
4.968038544188601580e-01
5.509232369798449103e-01
4.915758966405046060e-01
5.043291751768774756e-01
5.447844237676974233e-01
5.073444016747652441e-01
4.772074830986779981e-01
4.857507906537169018e-01
4.875616357204841655e-01
4.824131421977448930e-01
5.054109177109580298e-01
